MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_11
-415.90237822453963,170.41086832726802,3.476469029179405,30.26599121494669,-16.13525295184732,16.268275052073378,-9.870001838018725,0.8051382611528128,-7.607745581199148,9.23091931105551,-6.602215714336714
-399.66450840951484,129.06595368702543,10.948837064758761,41.948777778186496,-22.52743519282576,6.057978679925817,-11.257212591624436,9.067962402714418,-1.8774166951679,3.2763724445847737,-7.4161684598389
-437.6917196592098,164.50721257149436,41.132842527412265,11.56078120460397,11.22688061819043,4.832502886069261,-0.4438039835311817,-3.727467819019705,-3.5713493778679184,1.6123805879888922,-4.39419239605221
-346.86932249201163,169.2020062085904,-20.15175637596429,71.44015151880096,-17.93976021163593,-3.849096949012536,-12.778950238551486,4.917470273076184,-34.404553343668645,-4.290382269437378,-9.37632212996916
-344.56562494205775,185.38496818658183,28.47143160279843,26.31142163983952,-18.87075882736267,-23.65526472270906,-9.202877342733206,9.985456426220807,10.905243095149308,4.0987794356058815,-0.9251016679907429
-382.596742231708,142.1030961855808,18.445116900657254,59.80398566259765,3.210269928315639,18.362431663886486,-6.3291929685415385,6.0876393496238626,-27.53569643219232,-19.210658701475435,-13.282921133490868
-392.63397874702605,124.29348970720892,32.101531945345194,51.61804029329053,1.0209954582401066,2.5038555255168125,-10.572067964577812,0.0682308287054246,-8.377538062167313,14.730313613637257,-2.766722517133112
-339.5506907496555,142.47903943290171,-7.719777212833147,52.79795188721078,-21.69600344164253,21.357289817116595,-9.130114156453569,12.541442767660346,-17.184592700848107,-2.3586886507155325,-19.11910148515437
-418.33591909187606,164.95327727398092,17.811146450970593,16.99774699215768,15.82465076857784,4.50146818234939,0.15368357455068446,-7.643123219226648,-11.115318045919313,2.377455787338464,-0.4756122620359409
-374.32238439831286,189.63612911176247,43.091973270655785,28.969725262540692,7.236417381186148,-1.948377817525392,-14.358967971316973,-18.24033033685039,-15.192482890470666,-3.1828063296312314,-9.22902508320807
-403.0715350877953,191.27718407626116,42.591823735608,11.428343234995635,14.159822869399672,9.430124033766996,5.170518500540033,1.7125160470699388,-17.068371671041106,-19.139305924278954,-12.949412852499325
-379.6075860303305,185.2983833072628,60.047121780049665,28.43616729815709,-1.599931372459951,-19.848349286243472,-13.66709292183366,-23.183718615627452,-20.909251569166933,-2.1280220347270222,-5.516009389219059
-365.02375180058783,194.13643214303997,4.335048445070433,36.781414650530245,-21.688047426216418,13.250948256267874,-19.117588621575397,-4.467236154914918,-0.39493263668658396,6.3509110510689535,-2.5929671566084176
-444.3097508568846,171.9125050092976,48.48607050120011,19.05989235237649,14.968476960640198,3.5998839396741618,1.3280610535058412,-13.11813991395048,-35.821105903697365,-30.4762690671532,-8.368496923486402
-415.3441046711293,181.38083633257938,31.22893296703491,22.831114272556768,15.57004298331053,-13.58116958383397,-10.969567678722381,-5.2072795960972265,-19.095339952173703,-20.46263691241807,-9.339298919281351
-441.2115570296909,145.81953549014455,23.511837967311354,26.604192192462783,12.372709857316673,0.8714276602206472,-2.4402933275886283,4.994982440509894,-2.855704773119263,0.10071101907671454,0.040039688744836335
-478.3805691823981,120.2523893602964,42.930873017312386,25.86872500244323,20.480213450295317,15.441812309662854,4.025009498211322,-7.1944478530610585,-12.246151108305039,-9.91146729336583,-13.144932370926995
-367.72426519532905,134.1122069239471,-19.689262081266282,60.930688026571566,-21.749121855914254,37.776001774562104,-7.929246812730758,17.751108655525726,-4.368526383473124,14.214080991011032,-21.934203766150226
-429.6856929556003,169.28128972191132,10.135642382874147,25.19451703572156,-11.495049580319824,17.945030499161106,0.8581926434513085,-3.464169091112037,-6.858352566029497,11.587613128535475,-4.121007261742442
-459.7987874078372,135.6242464628917,-19.040587059702094,42.07474305707378,1.3930783892909513,10.694467002486324,1.8849589733376388,10.5353335292818,-0.0005426648193020456,14.519512615524562,5.509832474535619
-435.9667241296901,139.5318929737896,14.8280081857452,34.09416477091809,3.6856125308333367,-4.834913032795057,4.4841792676125145,19.354168040853526,13.508191886114664,14.28693858763488,-2.6143915057749494
-415.1520603473649,122.86337917236388,-29.77642822874106,56.11025347164218,-23.028779893016086,18.562179561885774,-6.177559918061102,12.182237173372537,-5.474441302602191,4.738047283218449,-8.273011782504858
-459.79066606159864,136.54177376225906,6.098746368681338,42.67183899824092,-0.15430688290954658,10.278840520236155,-1.3579766979853227,5.948960002562263,-4.200065161933321,16.44017636292976,-10.96546876758724
-428.3998134832525,161.40453164695762,34.459832812318126,12.153679895323595,17.037294834954732,12.901459463927715,4.7056727560019675,0.8499620531935315,-2.39792131998009,-0.04610883840041472,-11.384458393613826
-421.7087721983108,179.65347882054462,11.706988869752244,44.257957304538564,-13.476954375549624,-1.4851346818972408,-12.90419454060957,21.28354645673384,-14.91767558109072,-7.469524581472479,-10.735486771949292
-457.4350999494191,149.7769888767532,3.680692082952128,26.41375198427973,-9.522361278711072,17.008063699407153,-9.300649092148145,5.107350578242906,-0.2416212345726409,7.854134959101271,-2.5755447204852246
-395.7930043511493,164.33655630062773,18.415497929571824,22.4699085614639,1.971701191543076,-4.8601236177033815,6.833929637984997,2.074457631259124,-9.707073030092106,6.669807021491202,6.543164064528256
-410.46214725800314,204.5398419080204,33.31592090756742,39.64518163018889,20.270498570041337,-14.683789821074534,-12.655835179414547,-0.3882394497624008,-13.25557858119974,-20.420006373421764,-10.38086057853875
-409.6414806754354,144.2637046093951,33.12346780177641,50.0795261681505,-6.0059420851023875,6.632021906517904,-0.6950842134346382,-3.3014582182884618,-16.867247710384728,-1.4068609393095015,-5.487359695774442
-421.9025300142372,124.18807986755829,-0.6804755847848355,54.94944831839078,-16.917658985480777,12.889076813292432,9.085062125218867,35.01125759734871,13.298322218486181,11.378604599233967,0.3719629197017462
-349.3255415947529,161.30980417009619,5.3601674596289,61.931493080482035,-8.324101224514159,1.2985091821236976,-15.073815232208846,1.5592403626282765,-19.12031611286853,-6.626371075881115,-14.913855267205443
-372.1999378206978,124.87252664604952,-2.2435352043559256,51.516229200764634,-19.228296197046053,9.514256458039162,-13.173364941620404,4.060609087820537,-9.746686555592165,7.125891051605045,6.874601760443423
-355.7858048670961,181.83732876972059,13.28191877175215,34.603562940041485,-13.817038295081707,-29.77196905137474,-16.529407038171016,-12.81598813883184,0.24642399486685865,12.754556342039326,3.979750461288397
-410.77307428514985,136.16062377902418,26.65984089734794,49.56404354250965,4.338396303060379,9.05198887227016,-4.197555925953852,2.58818609764154,-10.895759463716306,2.9028823382873976,-9.592979937236397
-357.806308295103,168.54474253556327,-15.606008198189215,78.24000135371921,-20.76033233727856,-8.510377979758458,-6.328905973570242,5.982873869046099,-30.69797514948048,-1.8282970048943932,-14.042524523367732
-438.957647360396,166.74195341221184,-7.259777086938167,32.53268288972418,3.2519988803614157,4.295580146369236,-10.145330044370024,-3.4644592748924583,-17.6267460324803,-3.921415824477488,19.561940166050466
-362.6544453741162,194.9776197561539,16.8830577520995,57.38310953247704,-3.998040817466599,-16.765543675103313,-19.863805478558714,-10.956749652461053,-26.37472336263381,-13.718978925054751,-15.410113241250802
-442.864586515438,124.40251922974144,-4.4370442060014605,52.77319243910863,-18.714158673297753,26.298596930352243,17.370264138127087,38.49274108677421,0.10744372582824953,2.5857689454618837,-3.2765059140114965
-431.683870933509,177.4306190831851,26.87411355034892,25.340187710701585,13.6290531422174,-10.744708524256943,-6.378554538825925,1.2880913746097358,-15.351119087120034,-20.756926229242413,-11.553115706794136
-322.9512823827897,155.51248012579583,-4.9258880894646655,54.18966684419484,-22.215858760229207,9.260828292741788,-13.53334694750235,5.715971774320472,-29.20971218065149,-9.591435087005637,-13.673933451740735
-413.63853959938797,131.93974814738735,-37.193450995607094,54.2537389317573,-13.990782918831416,14.55930443019552,-4.754193380749818,11.609793668011875,-8.519030288251113,10.077581635120778,5.583028362366681
-501.60050188253257,110.3042176668777,27.812452710852103,24.251601804326683,12.25846173057443,4.320735667608928,2.1325877595411398,7.128955738744423,6.1948495008367805,7.150294652595041,9.100909505614123
-422.2794019358245,179.76164462115432,44.75127201770753,14.131516849571176,11.249313335385043,1.2051393584280836,-12.227335054815185,-18.432735818374578,-12.224127550571687,-9.38159015543625,-9.424328863531313
-326.26939256095926,143.8742840020181,-24.11983066132802,65.06713240933782,-26.332504610510703,33.78184690006644,-7.158032741400549,6.4209238773885895,-17.457424058035333,15.048807422373402,-4.176923959484297
-358.0063144589949,157.4610641663764,-31.413651199783672,53.779677378453854,-23.79683788733663,15.973064117748098,-4.398609794261779,4.736024360609641,-12.193418123882644,5.3653670373699125,-0.7051714689484506
-496.94176223689794,132.19109416577095,17.325581402402907,32.52169311383733,11.35065706627982,14.292011287538445,4.163617670839827,11.479104559561168,2.9442956605994155,10.836899804507869,4.392562795560129
-505.2123379670202,134.38331728777834,22.790973539701888,25.828066965951447,11.378790300286187,21.350900827984397,8.445897085190907,6.540671541174738,-1.7871036181508213,2.3446374950960123,-3.859171262163996
-517.1976991701501,105.42443312077923,38.64940839732494,26.75604111488189,16.237104992333474,2.436439741500684,-6.454241854852,-3.185284930339161,-2.571800757446264,-0.5630881650359563,9.452891736316506
-482.9504477411545,158.1504766157355,20.226412914547588,41.24179423477493,6.217589961718043,-6.807675368576193,-2.794474184053533,-12.156086794246033,-18.402497887897415,-10.098797013054249,1.6962216585093108
-373.6081751584829,131.55789009694058,17.47085655099608,63.138233649711474,2.4856014420350956,12.530580834171513,-10.471117410293463,3.1792509594945604,-11.30357959301416,-2.8200361048404803,-19.216935827378162
-425.9313324277375,135.11391281898221,2.031513020082492,20.996473544426287,1.1724974593998891,-9.026453536607097,-0.21021648779012106,11.325224290864039,3.3573683531498992,13.186520150088267,1.5239606089848856
-464.6265939982836,166.55778460976512,24.29128661636517,13.702013071970073,10.274952649204918,-6.2484919871008815,-6.13980574571828,0.7643890502945393,-1.3412479428889743,-8.524556692836551,-7.0031101100765145
-443.5558542555504,145.16718878456578,27.971811391011787,27.13200605433867,12.359091983423465,6.086143110573668,-0.0557014937841545,0.8641762235691414,-4.157420226483215,-2.1038996720050256,-6.24010182386449
-413.3822813838647,166.52233547023502,-9.112072847333302,49.72372082150844,-8.02630657131217,7.641023864751553,-13.49904089894371,5.544129048057918,-19.951269816928423,-15.331073421651508,-7.736744141699332
-395.34321082788506,177.49170657884974,26.37585729528187,65.32047484503978,-4.784605672518189,-11.272853554152393,-10.621246965070975,-2.9588430201471256,-13.065780542200125,-2.214058219359276,-25.26722872874432
-407.7566690497664,154.9020077300802,-3.8440470932620143,67.36706300033704,-11.299436954556148,-3.01284486562034,-8.060798979033487,1.29738675855747,-12.03127546179018,0.4579025629204335,-5.599252615737159
-380.23223204803617,154.06834186425942,-24.89488683123025,51.30297894082635,-23.509861808200537,18.779498924393724,-10.863411198855307,14.574533294411,-1.976859506285792,3.0039634080609163,-9.178162822990343
-527.7866456218699,90.15231627813951,40.597052648900025,25.47093245492403,18.089718003666253,16.818610153664352,13.57718140361406,8.979006137888641,1.31422278770241,-1.6803289850512282,-6.955905344042644
-509.09131544469847,121.98394735196123,30.236198884023405,19.659459550146316,0.10243272428974017,1.6008599765037668,5.558972305316728,1.4964026955012748,3.9690736732298935,17.145818101240053,-2.4321523184297567
-366.0183781803349,154.30898875560698,-16.487748046598774,71.95405246190981,-22.45872208184233,-4.599860840652805,-11.889728667604963,8.05167756594589,-22.97606884280477,-6.178017894063202,-9.643256410555773
-399.0943830811065,180.77100342356542,9.338922090605424,40.41290870974439,-13.481756913803586,6.566712643063688,-22.569996455870047,10.670964303158467,-3.6695212360145626,-6.192799157413338,-6.629368768192706
-381.7295926863244,180.57899452549373,4.407958961318498,31.8590980095455,-14.550803470673067,8.227662061240176,-15.171623232346453,8.202155592882677,-6.68001758485588,2.868272934135412,-12.090372726459847
-446.3719380513123,148.9752733724156,10.578897437586646,28.06269593117947,12.451319831544893,5.443525321739496,0.1326838170993282,-2.950901175247743,-3.3972905224364958,8.889919125296178,7.189876809555848
-422.31087951941663,169.0341478972844,38.05900755549236,16.263171821724598,23.57384772010387,3.893169706473603,-2.501286857579395,-5.4069133807667615,-14.400807715971112,-10.344564902042633,-7.976486110194948
-307.4053655233208,200.9262028196294,6.981935885993615,22.62131577913,-10.194643044784932,-6.5263645043002,-20.399310594106648,-6.253604908677738,-31.922161471122607,-30.18019225537816,1.8464228986366795
-390.15876837263784,192.6108847885262,40.223816270023704,14.97150461324041,7.4564972623188925,-2.226269183155035,-13.281344540764707,-16.984645357349734,-7.0995301553622046,-0.7852593283309346,-6.315378912873934
-403.95544938790187,138.10509314726463,-19.209918793622954,48.76935453700844,-20.85266100727703,18.433936356176808,-9.499326715903939,4.0071077311797625,-9.362751534774377,16.393769418237,7.883546895886121
